"UserName","Name","DNSHostName","Enabled","IPv4Address","Operating System","Logon Age (days)","Password Age (days)","Dormant (> 90 days)","Password Age (> 30 days)","Delegation Type","Delegation Protocol","Delegation Services","Primary Group ID","SID","SIDHistory","Description","ms-ds-CreatorSid","Last Logon Date","Password LastSet","UserAccountControl","whenCreated","whenChanged","Distinguished Name"
"DC-L-444029Y6$","DC-L-444029Y6","dc-l-444029y6.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4064","4064","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22512","","","","9/23/2014 8:34:00 AM","9/23/2014 8:26:18 AM","4096","5/7/2014 6:51:32 PM","5/13/2021 2:40:19 PM","CN=DC-L-444029Y6,CN=Computers,DC=solomonedwards,DC=com"
"TXM-L-TECRA15P$","TXM-L-TECRA15P","txm-l-tecra15p.solomonedwards.com","True",,"Windows XP Professional Service Pack 2 5.1 (2600)","4663","7039","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6632","","","","2/1/2013 2:15:36 PM","8/1/2006 8:32:03 AM","4096","3/3/2006 5:08:41 PM","5/13/2021 2:40:14 PM","CN=TXM-L-TECRA15P,OU=SEG Computers,DC=solomonedwards,DC=com"
"PHLC-L-61200SRM$","PHLC-L-61200SRM","PHLC-L-61200SRM.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5784","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6478","","","","2/1/2013 2:20:49 PM","1/7/2010 12:18:30 PM","4096","9/27/2005 7:51:18 PM","5/13/2021 2:40:14 PM","CN=PHLC-L-61200SRM,OU=SEG Computers,DC=solomonedwards,DC=com"
"PHLH-L-64927872$","PHLH-L-64927872","PHLH-L-64927872.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3952","3979","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15435","","","","1/13/2015 6:22:52 PM","12/17/2014 2:21:16 PM","4096","11/19/2012 3:06:06 PM","5/13/2021 2:40:20 PM","CN=PHLH-L-64927872,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-P4401D7M$","PHL-L-P4401D7M","PHL-L-P4401D7M.solomonedwards.com","True","192.168.1.226","Windows 10 Pro 10.0 (14393)","3375","3375","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26697","","","","8/12/2016 12:30:52 PM","8/12/2016 12:30:50 PM","4096","8/12/2016 4:30:50 PM","5/13/2021 2:40:23 PM","CN=PHL-L-P4401D7M,CN=Computers,DC=solomonedwards,DC=com"
"PHLEXCH04$","PHLEXCH04","PHLEXCH04.solomonedwards.com","True",,"Windows Server 2008 R2 Enterprise Service Pack 1 6.1 (7601)","3950","3967","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18184","","","","1/15/2015 5:04:19 AM","12/29/2014 12:46:27 AM","4096","2/28/2014 10:57:00 PM","5/13/2021 2:40:20 PM","CN=PHLEXCH04,CN=Computers,DC=solomonedwards,DC=com"
"TXC-L-61250VV8$","TXC-L-61250VV8","txc-l-61250vv8.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","6116","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6664","","","","2/1/2013 2:15:36 PM","2/9/2009 8:56:50 AM","4096","3/27/2006 8:13:33 PM","5/13/2021 2:40:14 PM","CN=TXC-L-61250VV8,OU=SEG Computers,DC=solomonedwards,DC=com"
"PHLC-L-61200QS2$","PHLC-L-61200QS2","phlc-l-61200qs2.solomonedwards.com","True",,"Windows XP Professional Service Pack 2 5.1 (2600)","4663","5875","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6692","","","","2/1/2013 2:20:50 PM","10/8/2009 12:52:19 PM","4096","4/12/2006 3:30:37 PM","5/13/2021 2:40:14 PM","CN=PHLC-L-61200QS2,OU=SEG Computers,DC=solomonedwards,DC=com"
"PHLC-L-8460B78R$","PHLC-L-8460B78R","PHLC-L-8460B78R.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4063","4063","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18191","","","","9/24/2014 10:06:21 AM","9/24/2014 10:06:21 AM","4096","3/4/2014 5:28:29 PM","5/13/2021 2:40:19 PM","CN=PHLC-L-8460B78R,CN=Computers,DC=solomonedwards,DC=com"
"SFO-S-SURF0247$","SFO-S-SURF0247","SFO-S-SURF0247.solomonedwards.com","True",,"Windows 10 Pro 10.0 (15063)","2850","2861","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-27669","","","","1/19/2018 10:57:13 AM","1/8/2018 11:23:10 AM","4096","5/24/2017 4:29:55 PM","5/13/2021 2:40:26 PM","CN=SFO-S-SURF0247,CN=Computers,DC=solomonedwards,DC=com"
"LATE-6430-JHE$","LATE-6430-JHE","LATE-6430-JHE.solomonedwards.com","True",,"Windows 7 Ultimate Service Pack 1 6.1 (7601)","3375","3375","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18531","","","","8/12/2016 1:49:29 PM","8/12/2016 1:49:30 PM","4128","2/18/2015 3:17:36 AM","5/13/2021 2:40:23 PM","CN=LATE-6430-JHE,OU=Workstations,OU=_Migration from Msquared to SolomonEdwards,DC=solomonedwards,DC=com"
"NYC-L-444029Y6$","NYC-L-444029Y6","NYC-L-444029Y6.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4418","4408","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-17947","","","","10/4/2013 4:42:07 PM","10/14/2013 2:10:43 PM","4096","9/16/2013 4:29:48 PM","5/13/2021 2:40:18 PM","CN=NYC-L-444029Y6,CN=Computers,DC=solomonedwards,DC=com"
"EB840G2-1568$","EB840G2-1568","EB840G2-1568.solomonedwards.com","True",,"Windows 10 Pro 10.0 (17763)","2257","2257","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30198","","","","9/4/2019 9:41:48 AM","9/4/2019 9:41:47 AM","4096","9/4/2019 1:41:47 PM","5/13/2021 2:40:31 PM","CN=EB840G2-1568,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-L510-TIMS$","PHL-L-L510-TIMS","PHL-L-L510-Tims-test.solomonedwards.com","True","192.168.1.152","Windows 10 Pro 10.0 (10586)","3373","3378","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18197","","","","8/14/2016 8:56:59 AM","8/9/2016 2:23:54 AM","4096","3/19/2014 9:18:20 PM","5/13/2021 2:40:23 PM","CN=PHL-L-L510-TIMS,OU=Testy1,OU=TestUsers,DC=solomonedwards,DC=com"
"PHLC-L-57443842$","PHLC-L-57443842","PHLC-L-574438427.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4404","4404","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-17142","","","","10/18/2013 9:07:27 AM","10/18/2013 7:35:45 AM","4096","10/18/2013 11:35:45 AM","5/13/2021 2:40:18 PM","CN=PHLC-L-57443842,CN=Computers,DC=solomonedwards,DC=com"
"EB8460-1175$","EB8460-1175","EB8460-1175.solomonedwards.com","True","192.168.1.152","Windows 10 Pro 10.0 (17763)","2252","2269","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-29989","","","","9/8/2019 7:56:25 PM","8/23/2019 12:05:53 AM","4096","12/18/2017 10:16:48 PM","5/13/2021 2:40:31 PM","CN=EB8460-1175,CN=Computers,DC=solomonedwards,DC=com"
"SURFACE4-002138$","SURFACE4-002138","Surface4-002138.solomonedwards.com","True","192.168.1.133","Windows 10 Pro 10.0 (18362)","2243","2257","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30034","","","","9/18/2019 1:23:56 PM","9/4/2019 1:39:02 PM","4096","6/7/2018 8:07:48 PM","5/13/2021 2:40:31 PM","CN=SURFACE4-002138,CN=Computers,DC=solomonedwards,DC=com"
"PHLADMT01$","PHLADMT01","PHLADMT01.solomonedwards.com","True","192.168.1.14","Windows Server 2008 R2 Standard Service Pack 1 6.1 (7601)","1849","1849","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30314","","","","10/16/2020 6:20:00 PM","10/16/2020 6:30:28 PM","4096","9/23/2019 2:53:43 PM","5/13/2021 2:40:31 PM","CN=PHLADMT01,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002139$","PB440G5-002139","PB440G5-002139.solomonedwards.com","True","10.32.254.204","Windows 10 Pro 10.0 (19044)","876","876","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30035","","","","6/16/2023 8:48:22 AM","6/16/2023 8:50:41 AM","4096","6/12/2018 12:54:44 PM","6/16/2023 12:50:41 PM","CN=PB440G5-002139,CN=Computers,DC=solomonedwards,DC=com"
"HOUP-L-947092GS$","HOUP-L-947092GS","HOUP-L-947092GS.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3371","3791","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18314","","","","8/16/2016 10:39:52 AM","6/23/2015 1:56:51 PM","4096","5/29/2014 10:18:35 PM","5/13/2021 2:40:23 PM","CN=HOUP-L-947092GS,CN=Computers,DC=solomonedwards,DC=com"
"PB4440-1101$","PB4440-1101","PB4440-1101.solomonedwards.com","True",,"Windows 10 Pro 10.0 (16299)","2847","2847","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-29990","","","","1/22/2018 3:20:44 PM","1/22/2018 3:32:30 PM","4096","12/20/2017 4:38:03 PM","5/13/2021 2:40:26 PM","CN=PB4440-1101,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-8460B91L$","PHLC-L-8460B91L","PHLC-L-8460B91L.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4404","4404","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15627","","","","10/18/2013 9:43:42 AM","10/18/2013 9:43:42 AM","4096","12/28/2012 4:53:12 PM","5/13/2021 2:40:18 PM","CN=PHLC-L-8460B91L,CN=Computers,DC=solomonedwards,DC=com"
"HOU-L-8460B789$","HOU-L-8460B789","HOU-L-8460B789.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3950","3950","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22875","","","","1/15/2015 9:00:07 AM","1/15/2015 9:00:07 AM","4096","11/26/2014 1:04:35 PM","5/13/2021 2:40:20 PM","CN=HOU-L-8460B789,CN=Computers,DC=solomonedwards,DC=com"
"PHLP-L-EDGEMRPX$","PHLP-L-EDGEMRPX","PHLP-L-EDGEMRPX.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4062","4065","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-16578","","","","9/25/2014 12:36:56 PM","9/22/2014 10:29:09 AM","4096","3/21/2013 12:54:05 PM","5/13/2021 2:40:19 PM","CN=PHLP-L-EDGEMRPX,CN=Computers,DC=solomonedwards,DC=com"
"TXC-L-61101M1Y$","TXC-L-61101M1Y","txc-l-61101m1y.solomonedwards.com","True",,"Windows XP Professional Service Pack 2 5.1 (2600)","4663","6753","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6721","","","","2/1/2013 2:15:37 PM","5/14/2007 4:01:56 PM","4096","5/23/2006 2:27:53 PM","5/13/2021 2:40:14 PM","CN=TXC-L-61101M1Y,OU=SEG Computers,DC=solomonedwards,DC=com"
"PHLC-L-6110FVZV$","PHLC-L-6110FVZV","PHLC-L-6110FVZV.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5122","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-5963","","","","2/1/2013 2:20:50 PM","10/31/2011 10:48:02 AM","4096","3/23/2005 9:40:32 PM","5/13/2021 2:40:14 PM","CN=PHLC-L-6110FVZV,OU=SEG Computers,DC=solomonedwards,DC=com"
"DESKTOP-7TEIP4I$","DESKTOP-7TEIP4I","DESKTOP-7TEIP4I.solomonedwards.com","True",,"Windows 10 Pro 10.0 (18362)","2088","2122","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30371","","","","2/20/2020 12:43:22 PM","1/17/2020 11:01:49 AM","4096","9/30/2019 5:57:09 PM","5/13/2021 2:40:31 PM","CN=DESKTOP-7TEIP4I,CN=Computers,DC=solomonedwards,DC=com"
"HOUC-L-P4403FK6$","HOUC-L-P4403FK6","HOUC-L-P4403FK6.solomonedwards.com","True","192.168.12.176","Windows 7 Professional Service Pack 1 6.1 (7601)","3364","3376","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-23398","","","","8/23/2016 10:36:25 AM","8/11/2016 11:27:55 AM","4096","8/25/2015 11:51:03 PM","5/13/2021 2:40:23 PM","CN=HOUC-L-P4403FK6,CN=Computers,DC=solomonedwards,DC=com"
"PB450G6-002235$","PB450G6-002235","PB450G6-002235.solomonedwards.com","True","10.64.41.130","Windows 10 Pro 10.0 (18362)","2231","2243","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30264","","","","9/30/2019 4:58:01 PM","9/18/2019 4:11:18 PM","4096","9/18/2019 8:11:18 PM","5/13/2021 2:40:31 PM","CN=PB450G6-002235,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002115$","PB440G5-002115","PB440G5-002115.solomonedwards.com","True","192.168.5.111","Windows 10 Pro 10.0 (17763)","2230","2432","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-27779","","","","10/1/2019 1:35:33 PM","3/13/2019 1:57:03 PM","4096","11/27/2017 4:33:07 PM","5/13/2021 2:40:31 PM","CN=PB440G5-002115,CN=Computers,DC=solomonedwards,DC=com"
"PHLB-L-E840305L$","PHLB-L-E840305L","PHLB-L-E840305L.solomonedwards.com","True",,"Windows 10 Pro 10.0 (16299)","2846","2885","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26454","","","","1/23/2018 9:12:30 AM","12/15/2017 10:44:18 AM","4096","8/25/2015 7:40:01 PM","5/13/2021 2:40:26 PM","CN=PHLB-L-E840305L,CN=Computers,DC=solomonedwards,DC=com"
"NBC-L-L510RDV2$","NBC-L-L510RDV2","NBC-L-L510RDV2.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4061","4061","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-17154","","","","9/26/2014 9:43:55 AM","9/26/2014 9:52:25 AM","4096","11/27/2013 5:05:47 PM","5/13/2021 2:40:19 PM","CN=NBC-L-L510RDV2,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-P4403LVX$","PHL-L-P4403LVX","PHL-L-P4403LVX.solomonedwards.com","True",,"Windows 10 Pro 10.0 (18362)","2231","2224","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-29909","","","","9/30/2019 9:19:33 AM","10/7/2019 7:25:29 AM","4096","9/6/2017 12:23:42 PM","5/13/2021 2:40:31 PM","CN=PHL-L-P4403LVX,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-6110FVZH$","PHLC-L-6110FVZH","PHLC-L-6110FVZH.solomonedwards.com","True",,"Windows XP Professional Service Pack 2 5.1 (2600)","4663","7506","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-3314","","","","2/1/2013 2:20:51 PM","4/21/2005 1:41:45 PM","4096","3/17/2005 3:05:27 PM","5/13/2021 2:40:14 PM","CN=PHLC-L-6110FVZH,OU=SEG Computers,DC=solomonedwards,DC=com"
"CHIC-L-8460B7ZY$","CHIC-L-8460B7ZY","CHIC-L-8460B7ZY.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3950","3960","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21532","","","","1/15/2015 12:25:53 PM","1/5/2015 10:24:02 AM","4096","12/2/2014 2:47:12 PM","5/13/2021 2:40:20 PM","CN=CHIC-L-8460B7ZY,CN=Computers,DC=solomonedwards,DC=com"
"M2LOANER$","M2LOANER","M2LOANER.solomonedwards.com","False",,"Windows 7 Ultimate Service Pack 1 6.1 (7601)","3364","3364","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18558","","","","8/23/2016 6:19:28 PM","8/23/2016 6:34:31 PM","4098","4/17/2015 8:22:40 PM","5/13/2021 2:40:23 PM","CN=M2LOANER,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002201$","PB440G5-002201","PB440G5-002201.solomonedwards.com","True","10.32.124.200","Windows 10 Pro 10.0 (18363)","1549","1549","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-31635","","","","8/12/2021 12:27:47 PM","8/12/2021 12:28:12 PM","4096","3/4/2019 9:50:25 PM","8/12/2021 4:27:45 PM","CN=PB440G5-002201,CN=Computers,DC=solomonedwards,DC=com"
"HOUC-L-05C6440S$","HOUC-L-05C6440S","HOUC-L-05C6440S.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4404","4404","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-16061","","","","10/18/2013 9:49:10 AM","10/18/2013 9:49:10 AM","4096","10/31/2012 4:53:07 PM","5/13/2021 2:40:18 PM","CN=HOUC-L-05C6440S,CN=Computers,DC=solomonedwards,DC=com"
"TXA-L-A20102P$","TXA-L-A20102P","txa-l-a20102p.solomonedwards.com","True",,"Windows XP Professional Service Pack 2 5.1 (2600)","4663","7061","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6690","","","","2/1/2013 2:15:37 PM","7/10/2006 9:15:16 AM","4096","4/10/2006 3:54:26 PM","5/13/2021 2:40:14 PM","CN=TXA-L-A20102P,OU=SEG Computers,DC=solomonedwards,DC=com"
"PHLC-L-EB840B1T$","PHLC-L-EB840B1T","phlc-l-EB840B1TQ.solomonedwards.com","True",,"Windows 10 Pro 10.0 (14393)","3363","3375","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22845","","","","8/24/2016 8:22:58 AM","8/12/2016 1:08:24 PM","4096","11/14/2014 2:15:26 PM","5/13/2021 2:40:23 PM","CN=PHLC-L-EB840B1T,CN=Computers,DC=solomonedwards,DC=com"
"9K4KHK2$","9K4KHK2","9K4KHK2.solomonedwards.com","True","10.64.41.154","Windows 10 Pro 10.0 (18362)","2223","2223","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-34917","","","","10/8/2019 8:50:42 AM","10/8/2019 8:50:40 AM","4096","10/8/2019 12:50:40 PM","5/13/2021 2:40:31 PM","CN=9K4KHK2,CN=Computers,DC=solomonedwards,DC=com"
"9K3FHK2$","9K3FHK2","9K3FHK2.solomonedwards.com","True","10.64.41.158","Windows 10 Pro 10.0 (18362)","2220","2230","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-34912","","","","10/11/2019 4:13:31 AM","10/1/2019 1:52:46 AM","4096","10/1/2019 5:52:46 AM","5/13/2021 2:40:31 PM","CN=9K3FHK2,OU=Quad Desktops,OU=Quad,DC=solomonedwards,DC=com"
"DEV-T520RZ9P$","DEV-T520RZ9P","DEV-T520RZ9P.solomonedwards.com","True","192.168.12.157","Windows 7 Professional Service Pack 1 6.1 (7601)","2846","2846","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-12911","","","","1/23/2018 11:03:12 AM","1/23/2018 11:15:46 AM","4096","5/18/2011 11:23:13 PM","5/13/2021 2:40:26 PM","CN=DEV-T520RZ9P,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-57443F15$","PHLA-L-57443F15","PHLA-L-57443F157.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","2844","2904","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15281","","","","1/25/2018 3:18:58 PM","11/25/2017 9:55:34 PM","4096","9/21/2012 1:29:51 PM","5/13/2021 2:40:26 PM","CN=PHLA-L-57443F15,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-6110FSX7$","PHLC-L-6110FSX7","phlc-l-6110fsx7.solomonedwards.com","True",,"Windows XP Professional Service Pack 2 5.1 (2600)","4663","6366","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-7932","","","","2/1/2013 2:20:52 PM","6/4/2008 9:11:39 AM","4096","2/21/2007 5:47:21 PM","5/13/2021 2:40:14 PM","CN=PHLC-L-6110FSX7,CN=Computers,DC=solomonedwards,DC=com"
"EB840G1-1425$","EB840G1-1425","EB840G1-1425.solomonedwards.com","True",,"Windows 10 Pro 10.0 (17763)","2220","2220","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-31459","","","","10/11/2019 9:08:35 AM","10/11/2019 9:17:08 AM","4096","7/10/2018 12:51:28 PM","5/13/2021 2:40:31 PM","CN=EB840G1-1425,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-8460B8VS$","PHLA-L-8460B8VS","PHLA-L-8460B8VS.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3357","3357","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21651","","","","8/30/2016 8:16:44 AM","8/30/2016 8:31:31 AM","4096","2/26/2015 8:52:09 PM","5/13/2021 2:40:23 PM","CN=PHLA-L-8460B8VS,CN=Computers,DC=solomonedwards,DC=com"
"HOU-L-444005CJ$","HOU-L-444005CJ","HOU-L-444005CJ.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","2838","2865","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-20179","","","","1/31/2018 12:05:47 PM","1/4/2018 10:21:42 AM","4096","1/9/2014 3:27:53 PM","5/13/2021 2:40:26 PM","CN=HOU-L-444005CJ,CN=Computers,DC=solomonedwards,DC=com"
"NBC-L-444005F2$","NBC-L-444005F2","NBC-L-444005F2.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4401","4401","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15780","","","","10/21/2013 4:18:28 PM","10/21/2013 4:16:55 PM","4096","2/14/2013 2:15:00 PM","5/13/2021 2:40:18 PM","CN=NBC-L-444005F2,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-E420XLGF$","PHL-L-E420XLGF","PHL-L-E420XLGF.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4499","4504","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14379","","","","7/15/2013 8:28:20 AM","7/10/2013 8:43:08 AM","4096","4/2/2012 2:03:08 PM","5/13/2021 2:40:19 PM","CN=PHL-L-E420XLGF,CN=Computers,DC=solomonedwards,DC=com"
"TLOCKE-WIN7$","TLOCKE-WIN7","TLOCKE-WIN7.solomonedwards.com","False",,"Windows 7 Ultimate Service Pack 1 6.1 (7601)","4798","4798","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-10324","","","","9/19/2012 1:44:20 PM","9/19/2012 1:59:22 PM","4098","11/11/2010 3:47:13 PM","5/13/2021 2:40:14 PM","CN=TLOCKE-WIN7,CN=Computers,DC=solomonedwards,DC=com"
"HOUC-L-E520XRV5$","HOUC-L-E520XRV5","HOUC-L-E520XRV5.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3950","4253","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-17158","","","","1/15/2015 12:21:26 PM","3/18/2014 9:52:28 AM","4096","12/2/2013 10:16:32 PM","5/13/2021 2:40:20 PM","CN=HOUC-L-E520XRV5,CN=Computers,DC=solomonedwards,DC=com"
"9K2LHK2$","9K2LHK2","9K2LHK2.solomonedwards.com","True","10.64.41.124","Windows 10 Pro 10.0 (18362)","2217","2227","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-33326","","","","10/14/2019 7:08:52 AM","10/4/2019 12:45:40 AM","4096","10/4/2019 4:45:40 AM","5/13/2021 2:40:31 PM","CN=9K2LHK2,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002171$","PB440G5-002171","PB440G5-002171.solomonedwards.com","True","192.168.5.179","Windows 10 Pro 10.0 (18362)","2217","2235","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-31533","","","","10/14/2019 10:04:55 AM","9/26/2019 9:51:42 AM","4096","9/24/2018 4:11:00 PM","5/13/2021 2:40:31 PM","CN=PB440G5-002171,CN=Computers,DC=solomonedwards,DC=com"
"9K3KHK2$","9K3KHK2","9K3KHK2.solomonedwards.com","True","10.64.41.162","Windows 10 Pro 10.0 (18362)","2217","2227","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-33327","","","","10/14/2019 11:04:06 AM","10/4/2019 9:04:42 AM","4096","10/4/2019 1:04:42 PM","5/13/2021 2:40:31 PM","CN=9K3KHK2,CN=Computers,DC=solomonedwards,DC=com"
"9K3HHK2$","9K3HHK2","9K3HHK2.solomonedwards.com","True","10.64.41.175","Windows 10 Pro 10.0 (17134)","2214","2224","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-33334","","","","10/17/2019 2:46:46 PM","10/7/2019 8:40:37 AM","4096","10/7/2019 12:40:37 PM","5/13/2021 2:40:31 PM","CN=9K3HHK2,CN=Computers,DC=solomonedwards,DC=com"
"9K3LHK2$","9K3LHK2","9K3LHK2.solomonedwards.com","True","10.64.41.155","Windows 10 Pro 10.0 (17763)","2213","2223","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-34916","","","","10/17/2019 10:40:26 PM","10/7/2019 9:55:12 PM","4096","10/8/2019 1:55:12 AM","5/13/2021 2:40:31 PM","CN=9K3LHK2,CN=Computers,DC=solomonedwards,DC=com"
"SOLOMON-CONN01$","SOLOMON-CONN01","SOLOMON-CONN01.solomonedwards.com","True","10.32.124.11","Windows Server 2008 R2 Standard Service Pack 1 6.1 (7601)","2047","2048","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-24397","","","","4/1/2020 12:47:42 AM","3/30/2020 7:45:36 PM","4096","9/15/2014 9:06:15 PM","5/13/2021 2:40:31 PM","CN=SOLOMON-CONN01,CN=Computers,DC=solomonedwards,DC=com"
"9K4LHK2$","9K4LHK2","9K4LHK2.solomonedwards.com","True","10.64.41.142","Windows 10 Pro 10.0 (17134)","2208","2224","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-34913","","","","10/23/2019 8:57:01 AM","10/6/2019 9:50:19 PM","4096","10/7/2019 1:50:19 AM","5/13/2021 2:40:31 PM","CN=9K4LHK2,CN=Computers,DC=solomonedwards,DC=com"
"9K2MHK2$","9K2MHK2","9K2MHK2.solomonedwards.com","True","10.64.41.135","Windows 10 Pro 10.0 (18362)","2208","2224","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-34914","","","","10/23/2019 9:01:04 AM","10/6/2019 10:19:13 PM","4096","10/7/2019 2:19:13 AM","5/13/2021 2:40:31 PM","CN=9K2MHK2,CN=Computers,DC=solomonedwards,DC=com"
"SFO-L-P4400MJY$","SFO-L-P4400MJY","SFO-L-P4400MJY.solomonedwards.com","True","192.168.8.94","Windows 10 Pro 10.0 (17763)","2207","2230","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21769","","","","10/24/2019 1:32:51 PM","10/1/2019 1:05:02 PM","4096","5/11/2015 4:37:50 PM","5/13/2021 2:40:31 PM","CN=SFO-L-P4400MJY,CN=Computers,DC=solomonedwards,DC=com"
"EB840G1-1531$","EB840G1-1531","EB840G1-1531.solomonedwards.com","True","192.168.1.134","Windows 10 Pro 10.0 (19042)","1614","1614","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-29908","","","","6/8/2021 1:55:26 PM","6/8/2021 2:12:44 PM","4096","8/23/2017 8:44:51 PM","6/9/2021 12:24:03 AM","CN=EB840G1-1531,CN=Computers,DC=solomonedwards,DC=com"
